NODE_COUNT_SECTION
128
END_SECTION
DEP_COUNT_SECTION
4
END_SECTION
DEP_SECTION
0	40	50	0	0	1236	0
1	34	71	0	0	1236	0
2	26	6	0	0	1236	0
3	34	20	0	0	1236	0
END_SECTION
RECHARGING_STATION_COUNT_SECTION
24
END_SECTION
RECHARGING_STATION_SECTION
0	40	50	0	0	1236	0
1	34	71	0	0	1236	0
2	26	6	0	0	1236	0
3	34	20	0	0	1236	0
4	73	52	0	0	1236	0
5	90	55	0	0	1236	0
6	55	79	0	0	1236	0
7	69	89	0	0	1236	0
8	32	80	0	0	1236	0
9	39	96	0	0	1236	0
10	23	80	0	0	1236	0
11	4	83	0	0	1236	0
12	18	58	0	0	1236	0
13	1	56	0	0	1236	0
14	13	31	0	0	1236	0
15	-5	38	0	0	1236	0
16	26	37	0	0	1236	0
17	28	13	0	0	1236	0
18	39	31	0	0	1236	0
19	48	11	0	0	1236	0
20	59	17	0	0	1236	0
21	73	23	0	0	1236	0
22	74	32	0	0	1236	0
23	90	44	0	0	1236	0
END_SECTION
CLIENT_COUNT_SECTION
100
END_SECTION
CLIENT_SECTION
0	45	68	10	19	379	90
1	45	70	30	346	706	90
2	42	66	10	717	1077	90
3	42	68	10	440	800	90
4	42	65	10	770	1130	90
5	40	69	20	532	892	90
6	40	66	20	625	985	90
7	38	68	20	767	1127	90
8	38	70	10	765	1125	90
9	35	66	10	632	992	90
10	35	69	10	725	1085	90
11	25	85	20	39	399	90
12	22	75	30	755	1115	90
13	22	85	10	115	475	90
14	20	80	40	587	947	90
15	20	85	40	207	567	90
16	18	75	20	492	852	90
17	15	75	20	399	759	90
18	15	80	10	304	664	90
19	30	50	10	10	370	90
20	30	52	20	11	371	90
21	28	52	20	13	373	90
22	28	55	10	13	373	90
23	25	50	10	15	375	90
24	25	52	40	16	376	90
25	25	55	10	528	888	90
26	23	52	10	107	467	90
27	23	55	20	294	654	90
28	20	50	10	20	380	90
29	20	55	10	201	561	90
30	10	35	20	312	672	90
31	10	40	30	124	484	90
32	8	40	40	216	576	90
33	8	45	20	39	399	90
34	5	35	10	510	870	90
35	5	45	10	132	492	90
36	2	40	20	414	774	90
37	0	40	30	322	682	90
38	0	45	20	227	587	90
39	35	30	10	21	381	90
40	35	32	10	19	379	90
41	33	32	20	84	444	90
42	33	35	10	639	999	90
43	32	30	10	176	536	90
44	30	30	10	268	628	90
45	30	32	30	453	813	90
46	30	35	10	546	906	90
47	28	30	10	360	720	90
48	28	35	10	766	1126	90
49	26	32	10	763	1123	90
50	25	30	10	676	1036	90
51	25	35	10	764	1124	90
52	44	5	20	294	654	90
53	42	10	40	659	1019	90
54	42	15	10	750	1110	90
55	40	5	30	200	560	90
56	40	15	40	751	1111	90
57	38	5	30	110	470	90
58	38	15	10	36	396	90
59	35	5	20	110	470	90
60	50	30	10	763	1123	90
61	50	35	20	19	379	90
62	50	40	50	15	375	90
63	48	30	10	114	474	90
64	48	40	10	13	373	90
65	47	35	10	769	1129	90
66	47	40	10	13	373	90
67	45	30	10	207	567	90
68	45	35	10	302	662	90
69	95	30	30	237	597	90
70	95	35	20	332	692	90
71	53	30	10	749	1109	90
72	92	30	10	187	547	90
73	53	35	50	20	380	90
74	45	65	20	16	376	90
75	90	35	10	427	787	90
76	88	30	10	387	747	90
77	88	35	20	519	879	90
78	87	30	10	296	656	90
79	85	25	10	483	843	90
80	85	35	30	612	972	90
81	75	55	20	314	674	90
82	72	55	10	407	767	90
83	70	58	20	500	860	90
84	68	60	30	593	953	90
85	66	55	10	27	387	90
86	65	55	20	26	386	90
87	65	60	30	686	1046	90
88	63	58	10	761	1121	90
89	60	55	10	21	381	90
90	60	60	10	763	1123	90
91	67	85	20	309	669	90
92	65	85	40	401	761	90
93	65	82	10	215	575	90
94	62	80	30	122	482	90
95	60	80	10	37	397	90
96	60	85	30	496	856	90
97	58	75	20	34	394	90
98	55	80	10	686	1046	90
99	55	85	20	591	951	90
END_SECTION
VEHICLE_BATTERY_SECTION
79.69
END_SECTION
VEHICLE_CAPACITY_SECTION
200
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
3.39
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
END_FILE
