NODE_COUNT_SECTION
128
END_SECTION
DEP_COUNT_SECTION
4
END_SECTION
DEP_SECTION
0	40	50	0	0	3390	0
1	22	58	0	0	3390	0
2	61	14	0	0	3390	0
3	14	20	0	0	3390	0
END_SECTION
RECHARGING_STATION_COUNT_SECTION
24
END_SECTION
RECHARGING_STATION_SECTION
0	40	50	0	0	3390	0
1	22	58	0	0	3390	0
2	61	14	0	0	3390	0
3	14	20	0	0	3390	0
4	73	52	0	0	3390	0
5	90	55	0	0	3390	0
6	55	79	0	0	3390	0
7	69	89	0	0	3390	0
8	32	80	0	0	3390	0
9	39	96	0	0	3390	0
10	23	80	0	0	3390	0
11	4	83	0	0	3390	0
12	18	58	0	0	3390	0
13	1	56	0	0	3390	0
14	13	31	0	0	3390	0
15	-5	38	0	0	3390	0
16	26	37	0	0	3390	0
17	28	13	0	0	3390	0
18	39	31	0	0	3390	0
19	48	11	0	0	3390	0
20	59	17	0	0	3390	0
21	73	23	0	0	3390	0
22	74	32	0	0	3390	0
23	90	44	0	0	3390	0
END_SECTION
CLIENT_COUNT_SECTION
100
END_SECTION
CLIENT_SECTION
0	52	75	10	746	1386	90
1	45	70	30	844	1484	90
2	62	69	10	30	670	90
3	60	66	10	26	666	90
4	42	65	10	1032	1672	90
5	16	42	20	2304	2944	90
6	58	70	20	27	667	90
7	34	60	20	12	652	90
8	28	70	10	24	664	90
9	35	66	10	17	657	90
10	35	69	10	20	660	90
11	25	85	20	268	908	90
12	22	75	30	76	716	90
13	22	85	10	361	1001	90
14	20	80	40	171	811	90
15	20	85	40	453	1093	90
16	18	75	20	738	1378	90
17	15	75	20	645	1285	90
18	15	80	10	550	1190	90
19	30	50	10	2650	3290	90
20	30	56	20	2648	3288	90
21	28	52	20	2647	3287	90
22	14	66	10	936	1576	90
23	25	50	10	2645	3285	90
24	22	66	40	838	1478	90
25	8	62	10	1034	1674	90
26	23	52	10	2592	3232	90
27	4	55	20	1353	1993	90
28	20	50	10	2402	3042	90
29	20	55	10	2497	3137	90
30	10	35	20	2020	2660	90
31	10	40	30	2207	2847	90
32	8	40	40	2115	2755	90
33	8	45	20	1454	2094	90
34	5	35	10	1925	2565	90
35	5	45	10	1547	2187	90
36	2	40	20	1829	2469	90
37	0	40	30	1737	2377	90
38	0	45	20	1642	2282	90
39	36	18	10	728	1368	90
40	35	32	10	19	659	90
41	33	32	20	20	660	90
42	33	35	10	17	657	90
43	32	20	10	634	1274	90
44	30	30	10	442	1082	90
45	34	25	30	538	1178	90
46	30	35	10	67	707	90
47	36	40	10	11	651	90
48	48	20	10	1719	2359	90
49	26	32	10	255	895	90
50	25	30	10	347	987	90
51	25	35	10	162	802	90
52	44	5	20	1431	2071	90
53	42	10	40	1526	2166	90
54	42	15	10	1621	2261	90
55	40	5	30	1337	1977	90
56	38	15	40	961	1601	90
57	38	5	30	1245	1885	90
58	38	10	10	1056	1696	90
59	35	5	20	1152	1792	90
60	50	30	10	2099	2739	90
61	50	35	20	2380	3020	90
62	50	40	50	1670	2310	90
63	48	30	10	2007	2647	90
64	44	25	10	1816	2456	90
65	47	35	10	2473	3113	90
66	47	40	10	1763	2403	90
67	42	30	10	1911	2551	90
68	45	35	10	2565	3205	90
69	95	30	30	795	1435	90
70	95	35	20	700	1340	90
71	53	30	10	2192	2832	90
72	92	30	10	888	1528	90
73	53	35	50	2287	2927	90
74	45	65	20	939	1579	90
75	90	35	10	605	1245	90
76	72	45	10	1374	2014	90
77	78	40	20	1276	1916	90
78	87	30	10	1082	1722	90
79	85	25	10	987	1627	90
80	85	35	30	1177	1817	90
81	75	55	20	268	908	90
82	72	55	10	175	815	90
83	70	58	20	81	721	90
84	86	46	30	503	1143	90
85	66	55	10	27	667	90
86	64	46	20	1472	2112	90
87	65	60	30	27	667	90
88	56	64	10	22	662	90
89	60	55	10	21	661	90
90	60	60	10	23	663	90
91	67	85	20	363	1003	90
92	42	58	40	1129	1769	90
93	65	82	10	269	909	90
94	62	80	30	176	816	90
95	62	40	10	1568	2208	90
96	60	85	30	460	1100	90
97	58	75	20	79	719	90
98	55	80	10	650	1290	90
99	55	85	20	555	1195	90
END_SECTION
VEHICLE_BATTERY_SECTION
117.66
END_SECTION
VEHICLE_CAPACITY_SECTION
700
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
2.29
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
END_FILE
