NODE_COUNT_SECTION
128
END_SECTION
DEP_COUNT_SECTION
4
END_SECTION
DEP_SECTION
0	40	50	0	0	1236	0
1	18	41	0	0	1236	0
2	34	20	0	0	1236	0
3	61	14	0	0	1236	0 
END_SECTION
RECHARGING_STATION_COUNT_SECTION
24
END_SECTION
RECHARGING_STATION_SECTION
0	40	50	0	0	1236	0
1	18	41	0	0	1236	0
2	34	20	0	0	1236	0
3	61	14	0	0	1236	0
4	73	52	0	0	1236	0
5	90	55	0	0	1236	0
6	55	79	0	0	1236	0
7	69	89	0	0	1236	0
8	32	80	0	0	1236	0
9	39	96	0	0	1236	0
10	23	80	0	0	1236	0
11	4	83	0	0	1236	0
12	18	58	0	0	1236	0
13	1	56	0	0	1236	0
14	13	31	0	0	1236	0
15	-5	38	0	0	1236	0
16	26	37	0	0	1236	0
17	28	13	0	0	1236	0
18	39	31	0	0	1236	0
19	48	11	0	0	1236	0
20	59	17	0	0	1236	0
21	73	23	0	0	1236	0
22	74	32	0	0	1236	0
23	90	44	0	0	1236	0        
END_SECTION
CLIENT_COUNT_SECTION
100
END_SECTION
CLIENT_SECTION
0	45	68	10	78	140	90
1	45	70	30	499	553	90
2	42	66	10	863	931	90
3	42	68	10	584	656	90
4	42	65	10	950	1026	90
5	40	69	20	683	741	90
6	40	66	20	774	836	90
7	38	68	20	1057	1125	90
8	38	70	10	958	1040	90
9	35	66	10	779	845	90
10	35	69	10	869	941	90
11	25	85	20	176	228	90
12	22	75	30	1042	1106	90
13	22	85	10	263	327	90
14	20	80	40	745	789	90
15	20	85	40	358	416	90
16	18	75	20	633	711	90
17	15	75	20	557	601	90
18	15	80	10	455	513	90
19	30	50	10	10	70	90
20	30	52	20	11	73	90
21	28	52	20	73	131	90
22	28	55	10	13	70	90
23	25	50	10	72	138	90
24	25	52	40	158	232	90
25	25	55	10	672	744	90
26	23	52	10	263	311	90
27	23	55	20	438	510	90
28	20	50	10	174	226	90
29	20	55	10	355	407	90
30	10	35	20	467	517	90
31	10	40	30	271	337	90
32	8	40	40	355	437	90
33	8	45	20	194	244	90
34	5	35	10	655	725	90
35	5	45	10	278	346	90
36	2	40	20	569	619	90
37	0	40	30	472	532	90
38	0	45	20	374	440	90
39	35	30	10	143	199	90
40	35	32	10	49	109	90
41	33	32	20	239	289	90
42	33	35	10	789	849	90
43	32	30	10	325	387	90
44	30	30	10	421	475	90
45	30	32	30	601	665	90
46	30	35	10	698	754	90
47	28	30	10	511	569	90
48	28	35	10	1011	1073	90
49	26	32	10	923	975	90
50	25	30	10	823	889	90
51	25	35	10	1042	1102	90
52	44	5	20	437	511	90
53	42	10	40	810	868	90
54	42	15	10	905	963	90
55	40	5	30	350	410	90
56	40	15	40	989	1063	90
57	38	5	30	256	320	90
58	38	15	10	66	124	90
59	35	5	20	167	223	90
60	50	30	10	980	1064	90
61	50	35	20	169	229	90
62	50	40	50	15	85	90
63	48	30	10	263	325	90
64	48	40	10	67	139	90
65	47	35	10	1068	1129	90
66	47	40	10	13	88	90
67	45	30	10	354	420	90
68	45	35	10	448	516	90
69	95	30	30	390	444	90
70	95	35	20	481	543	90
71	53	30	10	904	954	90
72	92	30	10	287	361	90
73	53	35	50	78	142	90
74	45	65	20	16	91	90
75	90	35	10	575	639	90
76	88	30	10	534	600	90
77	88	35	20	667	731	90
78	87	30	10	446	506	90
79	85	25	10	637	689	90
80	85	35	30	761	823	90
81	75	55	20	459	529	90
82	72	55	10	556	618	90
83	70	58	20	650	710	90
84	68	60	30	737	809	90
85	66	55	10	173	241	90
86	65	55	20	87	145	90
87	65	60	30	837	895	90
88	63	58	10	929	989	90
89	60	55	10	21	84	90
90	60	60	10	1010	1096	90
91	67	85	20	459	519	90
92	65	85	40	546	616	90
93	65	82	10	367	423	90
94	62	80	30	274	330	90
95	60	80	10	177	243	90
96	60	85	30	645	707	90
97	58	75	20	181	247	90
98	55	80	10	836	896	90
99	55	85	20	744	798	90
END_SECTION
VEHICLE_BATTERY_SECTION
79.69
END_SECTION
VEHICLE_CAPACITY_SECTION
200
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
3.39
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
END_FILE
