NODE_COUNT_SECTION
128
END_SECTION
DEP_COUNT_SECTION
4
END_SECTION
DEP_SECTION
0	40	50	0	0	240	0
1	32	80	0	0	240	0
2	-5	38	0	0	240	0
3	90	44	0	0	240	0
END_SECTION
RECHARGING_STATION_COUNT_SECTION
24
END_SECTION
RECHARGING_STATION_SECTION
0	40	50	0	0	240	0
1	32	80	0	0	240	0
2	-5	38	0	0	240	0
3	90	44	0	0	240	0
4	73	52	0	0	240	0
5	90	55	0	0	240	0
6	55	79	0	0	240	0
7	69	89	0	0	240	0
8	32	80	0	0	240	0
9	39	96	0	0	240	0
10	23	80	0	0	240	0
11	4	83	0	0	240	0
12	18	58	0	0	240	0
13	1	56	0	0	240	0
14	13	31	0	0	240	0
15	-5	38	0	0	240	0
16	26	37	0	0	240	0
17	28	13	0	0	240	0
18	39	31	0	0	240	0
19	48	11	0	0	240	0
20	59	17	0	0	240	0
21	73	23	0	0	240	0
22	74	32	0	0	240	0
23	90	44	0	0	240	0
END_SECTION
CLIENT_COUNT_SECTION
100
END_SECTION
CLIENT_SECTION
0	25	85	20	161	191	10
1	22	75	30	84	114	10
2	22	85	10	113	143	10
3	20	80	40	61	91	10
4	20	85	20	139	169	10
5	18	75	20	105	135	10
6	15	75	20	102	132	10
7	15	80	10	95	125	10
8	10	35	20	123	153	10
9	10	40	30	89	119	10
10	8	40	40	86	116	10
11	8	45	20	111	141	10
12	5	35	10	49	79	10
13	5	45	10	36	66	10
14	2	40	20	103	133	10
15	0	40	20	154	184	10
16	0	45	20	159	189	10
17	44	5	20	79	109	10
18	42	10	40	48	78	10
19	42	15	10	119	149	10
20	40	5	10	155	185	10
21	40	15	40	106	136	10
22	38	5	30	89	119	10
23	38	15	10	108	138	10
24	35	5	20	111	141	10
25	95	30	30	103	133	10
26	95	35	20	142	172	10
27	92	30	10	144	174	10
28	90	35	10	128	158	10
29	88	30	10	129	159	10
30	88	35	20	102	132	10
31	87	30	10	67	97	10
32	85	25	10	99	129	10
33	85	35	30	152	182	10
34	67	85	20	155	185	10
35	65	85	40	57	87	10
36	65	82	10	56	86	10
37	62	80	30	90	120	10
38	60	80	10	100	130	10
39	60	85	30	157	187	10
40	58	75	20	110	140	10
41	55	80	10	34	64	10
42	55	85	20	107	137	10
43	55	82	10	36	66	10
44	20	82	10	53	83	10
45	18	80	10	129	159	10
46	2	45	10	64	94	10
47	42	5	10	154	184	10
48	42	12	10	85	115	10
49	72	35	30	159	189	10
50	55	20	19	149	179	10
51	25	30	3	58	88	10
52	20	50	5	22	52	10
53	55	60	16	170	200	10
54	30	60	16	26	56	10
55	50	35	19	133	163	10
56	30	25	23	27	57	10
57	15	10	20	62	92	10
58	10	20	19	50	80	10
59	15	60	17	173	203	10
60	45	65	9	184	214	10
61	65	35	3	43	73	10
62	65	20	6	61	91	10
63	45	30	17	65	95	10
64	35	40	16	31	61	10
65	41	37	16	14	44	10
66	64	42	9	174	204	10
67	40	60	21	99	129	10
68	31	52	27	10	40	10
69	35	69	23	83	113	10
70	65	55	14	50	80	10
71	63	65	8	106	136	10
72	2	60	5	95	125	10
73	20	20	8	119	149	10
74	5	5	16	65	95	10
75	60	12	31	55	85	10
76	23	3	7	90	120	10
77	8	56	27	77	107	10
78	6	68	30	53	83	10
79	47	47	13	44	74	10
80	49	58	10	157	187	10
81	27	43	9	114	144	10
82	37	31	14	118	148	10
83	57	29	18	73	103	10
84	63	23	2	65	95	10
85	21	24	28	150	180	10
86	12	24	13	58	88	10
87	24	58	19	94	124	10
88	67	5	25	129	159	10
89	37	47	6	145	175	10
90	49	42	13	76	106	10
91	53	43	14	140	170	10
92	61	52	3	44	74	10
93	57	48	23	170	200	10
94	56	37	6	66	96	10
95	55	54	26	178	208	10
96	4	18	35	134	164	10
97	26	52	9	143	173	10
98	26	35	15	51	81	10
99	31	67	3	20	50	10
END_SECTION
VEHICLE_BATTERY_SECTION
79.69
END_SECTION
VEHICLE_CAPACITY_SECTION
200
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
0.38
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
GREAT_RESULT
0
END_SECTION
END_FILE
