NODE_COUNT_SECTION
128
END_SECTION
DEP_COUNT_SECTION
4
END_SECTION
DEP_SECTION
0	35	35	0	0	1000	0
1	28	13	0	0	1000	0
2	39	31	0	0	1000	0
3	48	11	0	0	1000	0
END_SECTION
RECHARGING_STATION_COUNT_SECTION
24
END_SECTION
RECHARGING_STATION_SECTION
0	35	35	0	0	1000	0
1	28	13	0	0	1000	0
2	39	31	0	0	1000	0
3	48	11	0	0	1000	0
4	61	37	0	0	1000	0
5	74	39	0	0	1000	0
6	47	57	0	0	1000	0
7	57	65	0	0	1000	0
8	29	59	0	0	1000	0
9	34	71	0	0	1000	0
10	22	58	0	0	1000	0
11	7	61	0	0	1000	0
12	18	41	0	0	1000	0
13	5	39	0	0	1000	0
14	14	20	0	0	1000	0
15	0	26	0	0	1000	0
16	24	25	0	0	1000	0
17	26	6	0	0	1000	0
18	34	20	0	0	1000	0
19	41	5	0	0	1000	0
20	50	9	0	0	1000	0
21	61	14	0	0	1000	0
22	62	21	0	0	1000	0
23	74	30	0	0	1000	0
END_SECTION
CLIENT_COUNT_SECTION
100
END_SECTION
CLIENT_SECTION
0	41	49	10	16	426	10
1	35	17	7	18	537	10
2	55	45	13	343	967	10
3	55	20	19	568	965	10
4	15	30	26	21	563	10
5	25	30	3	368	896	10
6	20	50	5	22	421	10
7	10	43	9	27	505	10
8	55	60	16	374	884	10
9	30	60	16	415	861	10
10	20	65	12	484	956	10
11	50	35	19	568	975	10
12	30	25	23	12	484	10
13	15	10	20	33	522	10
14	30	5	8	527	959	10
15	10	20	19	346	846	10
16	5	30	2	517	959	10
17	20	40	12	231	685	10
18	15	60	17	54	542	10
19	45	65	9	515	933	10
20	45	20	11	19	535	10
21	45	10	18	490	963	10
22	55	5	29	37	611	10
23	65	35	3	506	960	10
24	65	20	6	34	493	10
25	45	30	17	12	481	10
26	35	40	16	102	674	10
27	41	37	16	176	676	10
28	64	42	9	503	960	10
29	40	60	21	349	799	10
30	31	52	27	328	972	10
31	35	69	23	252	722	10
32	53	52	11	60	598	10
33	65	55	14	37	523	10
34	63	65	8	393	948	10
35	2	60	5	469	948	10
36	20	20	8	303	875	10
37	5	5	16	402	918	10
38	60	12	31	95	629	10
39	40	25	9	548	978	10
40	42	7	5	473	961	10
41	24	12	5	26	431	10
42	23	3	7	185	755	10
43	11	14	18	398	894	10
44	6	38	16	383	960	10
45	2	48	1	36	534	10
46	8	56	27	435	947	10
47	13	52	36	236	740	10
48	6	68	30	470	946	10
49	47	47	13	342	764	10
50	49	58	10	474	963	10
51	27	43	9	43	581	10
52	37	31	14	210	694	10
53	57	29	18	23	496	10
54	63	23	2	225	785	10
55	53	12	6	433	960	10
56	32	12	7	297	761	10
57	36	26	18	225	689	10
58	21	24	28	18	492	10
59	17	34	3	409	901	10
60	12	24	13	116	764	10
61	24	58	19	487	964	10
62	27	69	10	406	955	10
63	15	77	9	503	943	10
64	62	77	20	50	489	10
65	49	73	25	416	938	10
66	67	5	25	44	531	10
67	56	39	36	133	651	10
68	37	47	6	291	769	10
69	37	56	5	22	454	10
70	57	68	15	538	950	10
71	47	16	25	23	541	10
72	44	17	9	563	969	10
73	46	13	8	289	715	10
74	49	11	18	370	802	10
75	49	42	13	43	529	10
76	53	43	14	20	521	10
77	61	52	3	32	606	10
78	57	48	23	26	502	10
79	56	37	6	22	566	10
80	55	54	26	28	480	10
81	15	47	16	521	966	10
82	14	37	11	366	856	10
83	11	31	7	133	629	10
84	16	22	41	350	946	10
85	4	18	35	572	954	10
86	28	18	26	385	713	10
87	26	52	9	134	648	10
88	26	35	15	367	885	10
89	31	67	3	363	805	10
90	15	19	1	275	805	10
91	22	22	2	27	595	10
92	18	24	22	405	803	10
93	26	27	27	363	813	10
94	25	24	20	15	562	10
95	22	27	11	584	974	10
96	25	21	12	409	793	10
97	19	21	10	251	715	10
98	20	26	9	18	439	10
99	18	18	17	25	338	10
END_SECTION
VEHICLE_BATTERY_SECTION
265.71
END_SECTION
VEHICLE_CAPACITY_SECTION
1000
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
0.11
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
GREAT_RESULT
0
END_SECTION
END_FILE
