NODE_COUNT_SECTION
128
END_SECTION
DEP_COUNT_SECTION
4
END_SECTION
DEP_SECTION
0	40	50	0	0	960	0
1	69	89	0	0	960	0
2	13	31	0	0	960	0
3	-5	38	0	0	960	0
END_SECTION
RECHARGING_STATION_COUNT_SECTION
24
END_SECTION
RECHARGING_STATION_SECTION
0	40	50	0	0	960	0
1	69	89	0	0	960	0
2	13	31	0	0	960	0
3	-5	38	0	0	960	0
4	73	52	0	0	960	0
5	90	55	0	0	960	0
6	55	79	0	0	960	0
7	69	89	0	0	960	0
8	32	80	0	0	960	0
9	39	96	0	0	960	0
10	23	80	0	0	960	0
11	4	83	0	0	960	0
12	18	58	0	0	960	0
13	1	56	0	0	960	0
14	13	31	0	0	960	0
15	-5	38	0	0	960	0
16	26	37	0	0	960	0
17	28	13	0	0	960	0
18	39	31	0	0	960	0
19	48	11	0	0	960	0
20	59	17	0	0	960	0
21	73	23	0	0	960	0
22	74	32	0	0	960	0
23	90	44	0	0	960	0
END_SECTION
CLIENT_COUNT_SECTION
100
END_SECTION
CLIENT_SECTION
0	25	85	20	300	420	10
1	22	75	30	0	919	10
2	22	85	10	0	910	10
3	20	80	40	712	832	10
4	20	85	20	0	909	10
5	18	75	20	0	916	10
6	15	75	20	129	249	10
7	15	80	10	440	560	10
8	10	35	20	0	916	10
9	10	40	30	0	918	10
10	8	40	40	0	916	10
11	8	45	20	797	917	10
12	5	35	10	0	911	10
13	5	45	10	0	914	10
14	2	40	20	748	868	10
15	0	40	20	180	300	10
16	0	45	20	176	296	10
17	44	5	20	0	904	10
18	42	10	40	0	909	10
19	42	15	10	208	328	10
20	40	5	10	0	905	10
21	40	15	40	0	915	10
22	38	5	30	0	904	10
23	38	15	10	0	914	10
24	35	5	20	0	904	10
25	95	30	30	0	891	10
26	95	35	20	675	795	10
27	92	30	10	0	894	10
28	90	35	10	501	621	10
29	88	30	10	416	536	10
30	88	35	20	0	899	10
31	87	30	10	0	898	10
32	85	25	10	0	898	10
33	85	35	30	0	902	10
34	67	85	20	0	905	10
35	65	85	40	517	637	10
36	65	82	10	252	372	10
37	62	80	30	105	225	10
38	60	80	10	751	871	10
39	60	85	30	512	632	10
40	58	75	20	257	377	10
41	55	80	10	520	640	10
42	55	85	20	0	911	10
43	55	82	10	450	570	10
44	20	82	10	0	912	10
45	18	80	10	792	912	10
46	2	45	10	0	911	10
47	42	5	10	0	904	10
48	42	12	10	0	911	10
49	72	35	30	0	914	10
50	55	20	19	0	916	10
51	25	30	3	553	673	10
52	20	50	5	0	930	10
53	55	60	16	557	677	10
54	30	60	16	0	935	10
55	50	35	19	184	304	10
56	30	25	23	226	346	10
57	15	10	20	0	902	10
58	10	20	19	0	907	10
59	15	60	17	0	923	10
60	45	65	9	618	738	10
61	65	35	3	0	920	10
62	65	20	6	0	910	10
63	45	30	17	628	748	10
64	35	40	16	28	148	10
65	41	37	16	584	704	10
66	64	42	9	0	924	10
67	40	60	21	744	864	10
68	31	52	27	10	130	10
69	35	69	23	0	930	10
70	65	55	14	795	915	10
71	63	65	8	331	451	10
72	2	60	5	290	410	10
73	20	20	8	0	913	10
74	5	5	16	0	892	10
75	60	12	31	47	167	10
76	23	3	7	50	170	10
77	8	56	27	352	472	10
78	6	68	30	39	159	10
79	47	47	13	0	942	10
80	49	58	10	0	937	10
81	27	43	9	509	629	10
82	37	31	14	0	930	10
83	57	29	18	802	922	10
84	63	23	2	98	218	10
85	21	24	28	373	493	10
86	12	24	13	381	501	10
87	24	58	19	561	681	10
88	67	5	25	777	897	10
89	37	47	6	80	200	10
90	49	42	13	439	559	10
91	53	43	14	695	815	10
92	61	52	3	0	928	10
93	57	48	23	0	932	10
94	56	37	6	0	929	10
95	55	54	26	277	397	10
96	4	18	35	0	901	10
97	26	52	9	0	935	10
98	26	35	15	21	141	10
99	31	67	3	0	930	10
END_SECTION
VEHICLE_BATTERY_SECTION
209.92
END_SECTION
VEHICLE_CAPACITY_SECTION
1000
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
0.14
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
GREAT_RESULT
0
END_SECTION
END_FILE
