NODE_COUNT_SECTION
128
END_SECTION
DEP_COUNT_SECTION
4
END_SECTION
DEP_SECTION
0	35	35	0	0	1000	0
1	55	79	0	0	1000	0
2	69	89	0	0	1000	0
3	39	31	0	0	1000	0
END_SECTION
RECHARGING_STATION_COUNT_SECTION
24
END_SECTION
RECHARGING_STATION_SECTION
0	35	35	0	0	1000	0
1	55	79	0	0	1000	0
2	69	89	0	0	1000	0
3	39	31	0	0	1000	0
4	61	37	0	0	1000	0
5	74	39	0	0	1000	0
6	47	57	0	0	1000	0
7	57	65	0	0	1000	0
8	29	59	0	0	1000	0
9	34	71	0	0	1000	0
10	22	58	0	0	1000	0
11	7	61	0	0	1000	0
12	18	41	0	0	1000	0
13	5	39	0	0	1000	0
14	14	20	0	0	1000	0
15	0	26	0	0	1000	0
16	24	25	0	0	1000	0
17	26	6	0	0	1000	0
18	34	20	0	0	1000	0
19	41	5	0	0	1000	0
20	50	9	0	0	1000	0
21	61	14	0	0	1000	0
22	62	21	0	0	1000	0
23	74	30	0	0	1000	0
END_SECTION
CLIENT_COUNT_SECTION
100
END_SECTION
CLIENT_SECTION
0	41	49	10	16	256	10
1	35	17	7	0	972	10
2	55	45	13	721	961	10
3	55	20	19	672	912	10
4	15	30	26	0	969	10
5	25	30	3	512	752	10
6	20	50	5	22	262	10
7	10	43	9	27	267	10
8	55	60	16	0	957	10
9	30	60	16	0	964	10
10	20	65	12	641	881	10
11	50	35	19	735	975	10
12	30	25	23	0	978	10
13	15	10	20	119	359	10
14	30	5	8	719	959	10
15	10	20	19	476	716	10
16	5	30	2	682	922	10
17	20	40	12	0	974	10
18	15	60	17	178	418	10
19	45	65	9	604	844	10
20	45	20	11	0	971	10
21	45	10	18	0	963	10
22	55	5	29	64	304	10
23	65	35	3	0	960	10
24	65	20	6	0	956	10
25	45	30	17	73	313	10
26	35	40	16	268	508	10
27	41	37	16	0	983	10
28	64	42	9	720	960	10
29	40	60	21	454	694	10
30	31	52	27	580	820	10
31	35	69	23	367	607	10
32	53	52	11	209	449	10
33	65	55	14	0	953	10
34	63	65	8	690	930	10
35	2	60	5	708	948	10
36	20	20	8	469	709	10
37	5	5	16	540	780	10
38	60	12	31	242	482	10
39	40	25	9	661	901	10
40	42	7	5	721	961	10
41	24	12	5	26	266	10
42	23	3	7	350	590	10
43	11	14	18	526	766	10
44	6	38	16	720	960	10
45	2	48	1	36	276	10
46	8	56	27	0	955	10
47	13	52	36	368	608	10
48	6	68	30	703	943	10
49	47	47	13	433	673	10
50	49	58	10	721	961	10
51	27	43	9	192	432	10
52	37	31	14	0	985	10
53	57	29	18	23	263	10
54	63	23	2	0	959	10
55	53	12	6	720	960	10
56	32	12	7	409	649	10
57	36	26	18	337	577	10
58	21	24	28	18	258	10
59	17	34	3	0	971	10
60	12	24	13	320	560	10
61	24	58	19	0	964	10
62	27	69	10	715	955	10
63	15	77	9	650	890	10
64	62	77	20	50	290	10
65	49	73	25	557	797	10
66	67	5	25	0	946	10
67	56	39	36	272	512	10
68	37	47	6	410	650	10
69	37	56	5	22	262	10
70	57	68	15	633	873	10
71	47	16	25	58	298	10
72	44	17	9	729	969	10
73	46	13	8	382	622	10
74	49	11	18	0	962	10
75	49	42	13	166	406	10
76	53	43	14	35	275	10
77	61	52	3	199	439	10
78	57	48	23	26	266	10
79	56	37	6	22	262	10
80	55	54	26	0	962	10
81	15	47	16	630	870	10
82	14	37	11	491	731	10
83	11	31	7	261	501	10
84	16	22	41	528	768	10
85	4	18	35	714	954	10
86	28	18	26	429	669	10
87	26	52	9	271	511	10
88	26	35	15	506	746	10
89	31	67	3	464	704	10
90	15	19	1	420	660	10
91	22	22	2	191	431	10
92	18	24	22	0	969	10
93	26	27	27	0	977	10
94	25	24	20	15	255	10
95	22	27	11	734	974	10
96	25	21	12	0	972	10
97	19	21	10	0	968	10
98	20	26	9	27	267	10
99	18	18	17	0	965	10
END_SECTION
VEHICLE_BATTERY_SECTION
181.23
END_SECTION
VEHICLE_CAPACITY_SECTION
1000
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
0.17
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
GREAT_RESULT
0
END_SECTION
END_FILE
